Origin,Globe,Star,Grid,Star_nop,
1.0932526213389067,1.040204064964397,1.0577207716514399,1.0621137026274858,1.05061395428229,
0.9471285665006438,0.9382772982965595,0.947917454791084,0.9709408295876071,0.9467233166595432,
0.8899569803117746,0.8821815665385235,0.8864723776986876,0.9106573931659067,0.8992294844276395,
0.8243375489175317,0.8538455374995956,0.8645456221873878,0.8277399515891742,0.8932806548240056,
0.7894838854944931,0.8202121962369168,0.84887155817164,0.8053999054061632,0.8800563807114645,
0.7864510435241262,0.7758685707310443,0.8141695600123715,0.7735423388179398,0.8717726403160905,
0.7575038414021358,0.7565028279293062,0.7542110306500903,0.7480458405934551,0.8677044645607996,
0.7366350244878342,0.7389104766970428,0.7241974453418952,0.7251122143228491,0.8487487954507951,
0.7117893912931622,0.73202236493095,0.6980932773400015,0.7046243207172205,0.8469273137376289,
0.7037528843402581,0.7194516589347021,0.6738383741509106,0.6972066894343907,0.8288477029996639,
0.6684526670089562,0.6846554589549825,0.6535488847136075,0.6777348792360047,0.8176541552015081,
0.6345008951753651,0.6692815322299511,0.6362370155236119,0.6448948765920027,0.8133323108132037,
0.6128842863156535,0.6542949943182389,0.6238735060592491,0.622883701460708,0.8133323108132037,
0.6040772156007951,0.6332778715013677,0.605727088152178,0.6081927578185821,0.8068410765797991,
0.5903008298944081,0.61608708847314,0.5895106257743522,0.6019368563016102,0.8025593442134962,
0.5828242602619716,0.6054262270664625,0.5845865866983806,0.5897003753573491,0.7916510925596633,
0.57316597056053,0.5921578435986415,0.5776850795482346,0.5705775424082603,0.782088417552739,
0.5703514911918415,0.574482740421665,0.5654270090810071,0.5648895754457967,0.7742924936055489,
0.5593752206951128,0.5643635649423346,0.543523485471867,0.5600012159882627,0.7715834852972797,
0.5549656916717743,0.5517379879478892,0.5356265929351137,0.5510183093297801,0.7710692485982504,
0.5514077125905856,0.542574780760006,0.5265296022709405,0.5412577623464243,0.7533272033235592,
0.5382521735426216,0.5294108101725069,0.5259846090733606,0.5221425327942146,0.7480755205494513,
0.5345189073406617,0.5137295760348954,0.5143021564092339,0.5185130680554972,0.7461115706619247,
0.5309462119057636,0.49329965479532967,0.5072993547289487,0.5184785095914269,0.7404862671704247,
