Origin,Globe,Star,Grid,Star_nop,
424.5618727440973,422.76097926340094,390.77107943806726,377.71175598106663,370.71056212965163,
315.89182977733213,285.2320017690859,276.06356892708357,267.0518732936,258.53902559670325,
247.81011295436122,212.55918587726072,226.50033258309122,218.0928230555558,193.52283332090045,
200.0512554978486,168.10723244503455,176.3797440297341,182.5880357840976,145.49648009286707,
171.1203945325016,130.6775304724342,149.37537381843237,149.88410900793937,120.49284851679501,
152.57227244429447,109.72602202890306,136.66942742647728,122.77325183640772,101.15544734852347,
134.20905656223778,99.40692041789508,126.99260495948569,111.13910599254729,86.23872133604314,
121.30933333567324,90.2454229794001,112.79997469614285,103.36730655564456,75.98514236726713,
110.39660668226406,81.79907900675792,101.0490936692192,92.36838427805306,63.080068452417535,
101.57811744061458,69.0387072033848,96.26522360992429,84.51768784517654,58.316398894128284,
97.1690518772775,65.20410213992785,87.12093337823124,79.35375755108117,51.28740349036074,
91.81974082111601,58.40864973965818,83.00310666002468,75.51823087462827,46.65108209647324,
84.9414513290297,51.96136570849329,76.64610900443138,70.25740485695795,43.70587101141484,
75.09201068380744,48.88113625731936,69.80250813115798,64.70686822125597,41.43189196896425,
70.00798398793384,46.41768870615099,66.55931569883823,62.101571452485764,38.78655868732444,
63.965800819840176,42.18178048714312,64.14860112652187,58.11211357608607,35.3282694962423,
59.5490951428145,38.19381859281268,61.61938304567732,54.29513076792155,33.65649994301688,
54.88236910444939,35.464299314600424,59.38879262875786,50.200734743778746,31.447909031138337,
50.97139515744175,33.35845712104305,55.722643900282584,47.03644015663706,30.50912788661704,
49.48892711019052,30.227339601218464,54.02874139361091,45.42772030241825,29.223027286948035,
48.442291637416716,27.881017511131525,51.919695973776555,42.86180131601729,27.611848569846483,
46.729027964200455,24.476811728496894,47.721254666617355,40.37373996297345,26.86549764003377,
44.099645923760555,21.98300444613194,45.918263981650334,38.24032347261114,26.373046417980678,
42.58036960978955,20.999201364217125,42.49383137282462,36.007598787600244,24.319428681773775,
40.20874399271903,19.73217515750542,39.856917796925934,33.522067951228074,24.21020042233748,
35.936252532162825,17.916506960207567,37.67060174600777,31.87807606294385,22.790932808132546,
32.55018308779733,16.875694302271736,36.87599537179242,29.465230452635033,22.146279706752882,
30.318469289149547,15.61241862569359,35.56996188509648,28.02455810739549,21.746087449886303,
28.612704524136877,14.481976470222223,34.92085015126996,27.112066894134117,20.3757793250386,
27.14286517685845,13.479040216244503,33.86437792159877,24.882291659628674,19.582037183121816,
26.402978519650887,12.4535087238577,32.108137559756116,24.42100720654559,19.23596024363946,
25.372380362621175,11.811409787744624,31.23101305517503,22.935009137229166,18.345425248161902,
23.956033723539647,10.95015730472304,30.495264853210553,21.749129176539167,17.48953880634622,
23.097743844599187,9.999190149332028,28.935688773374434,20.802548976885916,16.666952913443016,
22.406976257235463,9.31093712749052,27.88090900801199,19.328597645706175,14.840945867349138,
21.197644145688614,8.440312625403607,27.10576808197167,18.957739757117803,13.810579218107218,
21.035977911075936,7.826577285286479,26.38784893300669,18.481509173021127,12.594708853021254,
20.072139316738152,7.2800980240001225,25.16817569472896,17.63485173787582,12.277887477891861,
18.958564369437997,6.905818778967246,23.45674730612509,16.809232799464482,11.96137884862399,
17.8044741817334,6.486171091573621,22.85683445921518,16.076522890240337,11.121859579024651,
17.197979861913396,6.1620242447254,22.43344740290493,15.61870882551474,10.718552905422017,
16.40476655237895,5.822743128425612,21.887751110276387,14.521737179405427,10.083880779173139,
15.375666341947833,5.353256019411691,20.87613215390143,14.194837087958852,9.777535912432077,
14.920324520732258,5.091987361816526,19.93097218634366,13.950172498217972,9.327464658152127,
