Origin,Globe,Star,Grid,Star_nop,
86.00915906957657,78.31917090625247,80.62681859240165,81.16210217088206,74.618246901589,
59.470666702620115,58.661033113676474,59.57575234241219,61.51418168506651,54.617241186545485,
47.842175776777715,46.23780803337454,49.12533185796027,50.46770983272501,34.56598578545841,
40.64984303404429,38.19431966841737,38.728362980481386,43.56812427170693,25.819814053377105,
34.01649823811522,31.367638602430944,33.728815660379,37.228136389833416,20.808111680524934,
30.190335561520943,26.532234270370093,30.476377029246482,32.18483038815618,17.453657509179788,
27.31877045128571,21.964533632561356,25.72440832881461,28.517763518226793,14.569968739260021,
23.398165872139558,18.638998193007215,23.555545533604917,24.544238461688384,12.119878280934577,
21.843615001382897,16.589432918230244,20.35822699238495,22.177106623944574,10.693590013921206,
19.138276765854357,15.274176278086562,18.963341902073363,19.91748873737466,10.114744531530588,
17.44188561447993,12.950419395569911,17.776523876851986,18.564582106888714,9.483256301157313,
16.168446138952334,12.247630888094124,16.364414376831693,16.928637995050686,8.941374792522252,
14.524874046664262,11.418413337911298,15.093655122713777,15.930866295786542,8.512788898319787,
13.512899875145045,10.04620149759561,14.04643048102044,13.928448402037668,8.0462008335974,
10.787416599942453,8.682864889454637,13.777217921918247,12.352282039796906,7.313053362238822,
9.99362067061808,7.83122084334145,13.26936561887222,11.105615520990197,6.86838165444845,
9.336491815961065,6.932415939635747,12.409224884868571,9.934065725464283,6.425320558390939,
8.43309245422555,6.46868632781748,11.807335109565857,9.362833204148755,6.218791865674076,
7.838635945338991,5.3334857742715105,11.161465220826054,8.627649752597446,6.1216990471946335,
7.46665739412758,4.878500786721601,10.157899017315437,8.290837811722712,5.985054559142575,
6.911551676227575,4.372029410067229,9.48983955811359,7.84936406805725,5.769881769550478,
6.433502860716624,3.7606637307131714,8.69138356241823,7.1226866291380615,5.375811504018308,
5.993581791587,3.290955983546462,7.781977767829984,6.46556302699383,5.118291293217804,
5.506338661113246,2.993750998555091,7.501923925619139,6.198129842674403,4.96809331219366,
5.333961453130352,2.799034296711488,6.964414609637033,5.665798382823527,4.841854880764972,
5.0706116443270295,2.6534156124218815,6.501992546602747,5.243625178664039,4.611409362487852,
4.752219583194013,2.443811886564721,6.2005604951908255,4.950199060350681,4.450003212688843,
4.458343749735203,2.3412179830505435,6.003351654929961,4.274307740396419,4.400340990361796,
4.132703763820064,2.257718357929897,5.765142892595659,3.7412797533296023,4.274938460365292,
3.9231545967673944,2.171125912235339,5.316205051735159,3.552865787213791,4.017350767760371,
3.7747718290102403,2.0115148077531755,5.0137445846642406,3.3083943304138788,4.006358383626595,
3.607527262332027,1.9123117687427835,4.706543963855158,3.1255239205241527,3.7923169632485236,
3.4248731908198455,1.8531196819093634,4.586162786100254,2.9643640542208995,3.6090916385538354,
3.299527035585845,1.7646058122125037,4.40229464265833,2.813698323298888,3.3697230715260784,
3.140464783921532,1.6801983647087135,4.2813723936909875,2.7145280199616812,3.186632659677132,
2.8949610480242916,1.5817777368800516,4.102444678184459,2.596438732635827,3.1232622850721703,
2.7863595670164947,1.5035526811617217,3.9998762122738905,2.49383986223407,3.0577955886245403,
2.6272936851333273,1.4620783065567429,3.8906849280040654,2.3037575380545605,2.9797278768483215,
2.5357948340277248,1.4437707141278888,3.640292335952997,2.147660167137004,2.7187366279339926,
2.484855141365307,1.3934245705953388,3.473665186321322,2.0194023225620596,2.668378725387624,
2.3654402384912667,1.3413362855221171,3.4093817277191496,1.9313551380454828,2.567955063134837,
2.2396511447082856,1.318344746037244,3.2450697376357467,1.8786398373848499,2.487993962859874,
2.2008143689659057,1.2499895751889594,3.2170552708290074,1.78374157445169,2.395008692645555,
2.0879685544536484,1.226095459804098,3.145967947377981,1.7395869003671336,2.2582706729274187,
2.007363564623917,1.1784852248938427,2.9763330468654936,1.6443435018204267,2.179584945679688,
1.956556777023292,1.1602804202777601,2.9331372821926434,1.6099718682971726,2.056167993947697,
1.9018637157610547,1.1352022717353734,2.730065469769515,1.5694934021377684,1.9786841241739606,
1.8236204485607719,1.104739753941145,2.6740016017999384,1.5286726083505429,1.9076126401349178,
1.778288188799139,1.085185786026622,2.5685827739788243,1.483779959644349,1.8158416744026886,
1.7618079365019184,1.0420487421826665,2.521843277275143,1.4352003786455094,1.7532823859218865,
1.7079602237054372,1.026181286968304,2.4366506701534343,1.4064044440545715,1.7044832891195807,
1.6674768563221831,1.003762058894331,2.4022192117719863,1.3781558078903913,1.6494124803059376,
1.6150533690757107,0.9892903607065258,2.378587156917429,1.362949313637404,1.591585393878519,
1.5818320988305172,0.9649192213792721,2.362156077451485,1.2969874554094227,1.5627051823620415,
1.4824024702881393,0.9591218172932449,2.3364520954893293,1.265310721602582,1.5103565366358098,
1.4006720899202665,0.934759240294372,2.2957480440960722,1.249864373044827,1.5022620384367698,
1.3912544010209766,0.9112646311725598,2.2542268956785074,1.2310986160411053,1.4719095453141307,
1.3665064975509609,0.8846899417326833,2.1368154256108074,1.2036423452277132,1.448335012064381,
1.332247621923803,0.8572485364369672,2.0938440728761956,1.1864311885889927,1.4216157836445675,
1.3272445085549829,0.8206940269611335,2.0368234126685603,1.1555869184499834,1.3779043194659077,
1.3048352802591212,0.7829267915366104,1.9809753704939628,1.1367407597368024,1.3448916367328485,
1.2787981393252796,0.7691986901814716,1.9347086825497823,1.1236018530565945,1.321876073445306,
1.2512034270142467,0.7561230551319587,1.8949790940769846,1.1043388287636238,1.2860313961870513,
1.229696048098468,0.739520842343461,1.8315779398584775,1.0766347786434416,1.2705891936092095,
1.2057144481695536,0.7230522221694949,1.7490108311044723,1.0630931564075963,1.252619548900218,
1.1708398821011017,0.7026134349015465,1.7332435572934983,1.0392537942854319,1.2217818125720845,
1.157090893752355,0.6866495859099807,1.6822904962174674,1.0184790810279323,1.2082632094231889,
1.1306191613015875,0.6627533975911144,1.672284751789987,0.9971478692465742,1.1863441435774376,
1.1212047934687905,0.6383852438611861,1.63838363088299,0.9638219378654045,1.1646073789540228,
1.1070484416858142,0.6084374337329431,1.60467244322174,0.9548367469470276,1.146507585310457,
1.0997671212425282,0.5859907164298395,1.5849288150862226,0.9490740649661268,1.1349654820008754,
1.0928866642974564,0.5676907375737625,1.5602295483117545,0.9405414951935319,1.1203418992259695,
1.074899925262718,0.5482868099967158,1.537953831771635,0.920959597633614,1.1024727656131827,
1.0582228240918987,0.5366734485768824,1.5143678059915908,0.9125127229453516,1.0751059609407922,
1.0346812719972105,0.5111931805944763,1.4999141547143224,0.8934819311085966,1.066884183838744,
1.0105411383409846,0.49365084654660707,1.4781664640336236,0.8781917899980385,1.051999747612559,
0.9897981635916291,0.47917259429609804,1.4657104865131996,0.871714117294666,1.0382145005935353,
0.9801788798502432,0.46794216918728065,1.449128641596103,0.8580965935770515,1.0263785914697492,
0.9721334211937465,0.4581631153469854,1.4297058158320926,0.8495281321156956,1.0171505847530562,
0.9412774974762705,0.44182509320854124,1.416387106230316,0.8392175171015644,1.0011444087882275,
0.932994780247043,0.4280177985621093,1.4148658375840673,0.8256131053129522,0.9614437018421303,
0.9277055091762398,0.41611884169122,1.4009207436592954,0.8123259615499869,0.9282636117751097,
0.9197413021322495,0.405780764291933,1.3725129670399254,0.7779285249648576,0.8974449331593182,
0.9155126476716723,0.39114221747735795,1.3645820665647979,0.7535323783185249,0.8747923039883587,
0.900747498583242,0.38095884020468723,1.3560807960017238,0.7431525342844869,0.8670524177804055,
0.8834033929752284,0.3709181127006151,1.3504225044706657,0.7330600249359563,0.8590207855063866,
0.8755746379244188,0.36074128885739565,1.3349345401261157,0.7308115217685739,0.8461876813214392,
0.8614721560320849,0.3563231233492607,1.3062685894188588,0.7204606102233359,0.8333713174724496,
0.8545296442290646,0.34786277437873653,1.2525942726626114,0.6943524361661513,0.8159554496903767,
0.8352271725131944,0.33595472498805956,1.2210266911711896,0.678293597381387,0.8028677016042202,
