FullyConnected,Local,Grid,Star,NCluster,
0.9847712778490881,1.0244800248621135,1.04485207408812,1.0056712722563532,1.005805000743746,
0.8130833102720946,0.8157922228855667,0.8252252468885343,0.8241513694403051,0.7913396826352282,
0.7347231055461206,0.7346241783465055,0.7786922083463759,0.7651599915260993,0.765316985185789,
0.7113792855179936,0.6847519404157807,0.7386253100609159,0.724591620480037,0.7402974061026061,
0.676425456540698,0.666826382969351,0.7128053578919721,0.6780393937299322,0.7018024344936035,
0.6424483162529171,0.6451224576355574,0.6985412706146812,0.6224739959206188,0.6706095187474493,
0.6300951804753964,0.6305904086218922,0.6836325107335384,0.6160038043274291,0.6438160752953193,
0.6190870224612843,0.608072531386592,0.6747174429368534,0.6044190380658102,0.6412463475137605,
0.6033668475277384,0.6066897114853377,0.6637789557902036,0.5892207396783449,0.6236355131715141,
0.5988834801158635,0.6058130252474003,0.6450129601773311,0.585572121273426,0.5927251808221708,
0.5958799694094589,0.5885129240590086,0.6427876188691375,0.5823564940769791,0.5927251808221708,
0.5788968794262283,0.5823815833157884,0.6262667363182819,0.58014029512124,0.5863341523321738,
0.5765208082239514,0.5795684257234247,0.6262667363182819,0.5783415153708245,0.5832350040520765,
0.565079551343207,0.5662264597977951,0.6165890982204009,0.5750731225530135,0.5759143354518554,
0.5650640076651854,0.5561501519620075,0.6157876128294781,0.5670256025615348,0.563661238753632,
0.5627174137677884,0.5537803227925523,0.6072014274260947,0.564011553403715,0.5562087418049981,
0.5496636697629906,0.5537803227925523,0.5893005172745868,0.5457594443229099,0.5410541006146892,
0.5438493122915059,0.5444862136409985,0.5771207083375235,0.5394802588224193,0.5392236672632713,
0.5438493122915059,0.5233455460958909,0.5707167223486707,0.5364986654371895,0.5380030087755487,
0.5420556452466715,0.520718305343535,0.5695567204276198,0.5364986654371895,0.5338156592136184,
0.5420556452466715,0.5119349283279552,0.5603770087521807,0.5358615499907047,0.5271172715231311,
0.5371433500488926,0.5116264965814238,0.5488567766030928,0.5291624184871714,0.5268064743154369,
0.5283429811583781,0.5013733676958055,0.5369927782564805,0.5249616840009051,0.5259443745108362,
0.5283429811583781,0.49994984788236857,0.5364770259385797,0.5243592099240997,0.523660269237596,
0.5283429811583781,0.49994984788236857,0.528009857346188,0.51408307037062,0.5217595376161295,
0.5175895496066455,0.49994984788236857,0.528009857346188,0.508008496244455,0.5153327778183189,
0.5144366543549679,0.49994984788236857,0.528009857346188,0.5049024306152943,0.5116538608373709,
0.5133359797436718,0.4932563950373398,0.5194985075260489,0.5026300167586846,0.5116538608373709,
0.5072503239900742,0.49084700372391893,0.5191164338484279,0.5009149589597395,0.5116538608373709,
0.5018768444361469,0.49084700372391893,0.5190872251905568,0.4990265354053928,0.5116538608373709,
0.5009255430500735,0.4897702608143373,0.5167374138985033,0.4990265354053928,0.5079325523798324,
0.5000549433194263,0.4897702608143373,0.5150220474204162,0.4990265354053928,0.5079325523798324,
0.5000549433194263,0.4746578510528329,0.5129508036983265,0.4990265354053928,0.5079325523798324,
0.49190210287096114,0.4746578510528329,0.5129508036983265,0.4990265354053928,0.5076537116753607,
0.491309568547036,0.47331928317441824,0.50628569178601,0.4984785359753398,0.5064497836467459,
0.491309568547036,0.4673156941775282,0.5059656532981793,0.49826587684792034,0.5061974150949295,
0.4834122502849843,0.466512097119076,0.5059656532981793,0.49561885541275585,0.5008341614626729,
0.48005787901687924,0.4644863323703191,0.5059656532981793,0.49395349238106573,0.49787707458230485,
0.47865434480891467,0.4644863323703191,0.5027784335179669,0.4875925944954268,0.4931319713660576,
0.4685617151572393,0.4581918648923974,0.49818219782938583,0.4875925944954268,0.49185690308197333,
0.4685617151572393,0.4569746248386945,0.49818219782938583,0.4844922907985784,0.49185690308197333,
0.4613222131330121,0.4563836192941219,0.4925373071433692,0.47980739286645196,0.48310163193745354,
0.4613222131330121,0.4557082872590762,0.4911228172095548,0.47980739286645196,0.4781067364237096,
0.4613222131330121,0.45303573105799977,0.48397487401220424,0.47980739286645196,0.47455418599693006,
0.4613222131330121,0.4522888707040233,0.4813534229816394,0.47980739286645196,0.4745390480680667,
0.4599647727010185,0.4502130685071761,0.4801762284198759,0.47980739286645196,0.4745390480680667,
0.4599647727010185,0.4460277873931807,0.4801762284198759,0.4776448355513877,0.4745390480680667,
0.45672677902253356,0.44602449639860636,0.47864992947718044,0.4776448355513877,0.4745390480680667,
0.45672677902253356,0.4460238279135035,0.47577386877193867,0.4776448355513877,0.4745390480680667,
0.45672677902253356,0.4460236932516325,0.4748764777032289,0.4776448355513877,0.4745390480680667,
0.45672677902253356,0.4460236664226252,0.4748764777032289,0.4776448355513877,0.4745390480680667,
0.45366415272989685,0.44571025691034066,0.4748764777032289,0.47566506960087623,0.4737442722167293,
0.45366415272989685,0.44535472446137436,0.4748764777032289,0.47566506960087623,0.4737442722167293,
0.45366415272989685,0.44535472426355927,0.4748764777032289,0.47566506960087623,0.4737442722167293,
