Origin,Globe,
1.0354387585519542,1.0632685170939031,
0.9344104753250485,0.9727709724427167,
0.8903567874009864,0.9345859348087157,
0.846406553438235,0.867059045408413,
0.8177980874794569,0.8355723726774684,
0.7876235809931115,0.8030830034383938,
0.7373883694788126,0.7531077366867558,
0.725163003435225,0.7357602837543631,
0.7198430407463818,0.714177872749162,
0.7144874382804337,0.698403363004651,
0.6875511854410693,0.6762270046281909,
0.6733144514781084,0.6615593797437233,
0.6553926899334284,0.6297688508578067,
0.6411089366274438,0.6143213123576365,
0.6274105903912623,0.5838129366855942,
0.6183624590916906,0.5672315926711773,
0.6056052875067628,0.5638560746855134,
0.5982440551003643,0.5506739963340644,
0.5744026799729565,0.53805471231816,
0.5701125555467986,0.5270255027974533,
0.5662841709224257,0.5093223805234095,
0.555274959669435,0.49684013818084055,
0.5428206420023399,0.4861827947516923,
0.5366712394106601,0.4808672448937422,
0.5266239143822247,0.4683155212580701,
0.510373101538465,0.44931658058704166,
0.5071662363774475,0.43748460131317785,
0.4928153138478783,0.42441877433845576,
0.48481661300848294,0.42265476128490487,
0.4778913504785253,0.4138896237722535,
0.47402971857233306,0.4052144473101581,
0.4606074670432071,0.39770134397039086,
0.4533994464844181,0.3899789530176702,
0.44954900319744967,0.3809810213677209,
0.43580492451984854,0.3767221433883903,
0.4252034166094591,0.3662849941886351,
0.4153533468203207,0.36240573012713817,
0.41520146201038,0.35054599261401326,
0.410349083596318,0.3451802652844966,
0.4068700172631014,0.341492922798977,
0.40351025822448333,0.3401369151584478,
0.39881158800586625,0.3392775531714971,
0.39230893926522453,0.3330916957610427,
0.39069777944689627,0.3272215464319595,
0.3875620270313623,0.32334923275990235,
0.3851111788578888,0.3177213417500982,
0.3787494567269672,0.31643515532810296,
0.36879465153420754,0.3068872086351849,
0.3604231451854634,0.30239616856067253,
0.3532239313210256,0.30001979002051926,
0.34923640894837493,0.2954358862848983,
0.34021669739932486,0.2916035923919626,
0.33991511264044727,0.28776219393289537,
0.33898912944660076,0.2867600752582218,
0.3381500947347913,0.27813767934135714,
0.33814703599237306,0.2766464164485477,
0.32754287191451825,0.2731414200510577,
0.3266592408459219,0.2670949637445807,
0.31959349987093794,0.25187381342011567,
0.31682776336344853,0.24749478501935632,
0.31626569480889216,0.2431919758141145,
0.3161737958022288,0.2399388975984054,
0.31432913530365525,0.2379296200601021,
0.31128201407243916,0.23660539009215864,
0.31006483013242525,0.2362115737303597,
0.30671198076894207,0.23265820786738173,
0.30439324660007056,0.2289820306222354,
0.30161073469348165,0.22405790709266177,
0.30161073469348154,0.22019478301209444,
0.29509390165042704,0.21557138296152695,
0.29418783872958765,0.21483983453497296,
0.2896905225469998,0.21369718176301297,
0.2865810332827145,0.2125205423354051,
0.2827942685346956,0.2101570411028225,
0.2827942685346956,0.20417620964946687,
0.2813597437493517,0.20034874318448434,
0.27586419098550663,0.19618463528874225,
0.27127209250192086,0.1924023748324795,
0.2658076419135591,0.18933399507026738,
0.25699532644297124,0.1884088482478121,
0.2553542412286236,0.1857299486476394,
0.2532680630457753,0.18210784620855425,
0.25160842420341134,0.1736610284874383,
0.2512480653103503,0.16522629531501057,
0.23928853126008806,0.16051306706433172,
0.23799855268351328,0.15813909687058683,
0.2371149437921242,0.1579239496826967,
0.23684351651268046,0.15543464054035472,
0.23437584646089368,0.14791518845105087,
0.23108440314928083,0.1465036606980983,
0.2302378182537466,0.13883920591033044,
0.2240638902949698,0.13555951516829054,
0.21642764311297605,0.13542627188108322,
0.20901450601167007,0.13351355200898887,
0.2049364011164298,0.1325215270296076,
0.20493638760076419,0.1324807991041716,
0.2036458738127974,0.1285790318032292,
0.19296012279497604,0.1250841240439417,
0.18974050449641086,0.12414644449223372,
0.1891481317833512,0.11693651518836307,
0.18285381330705555,0.11442978405963172,
0.18129155193501323,0.11107828978451788,
0.17960910878435582,0.10892865768657446,
0.17622161273786066,0.10782498018179905,
0.17575907884431127,0.10604909903022784,
0.17540501533630012,0.10586078819118588,
0.16740772908085985,0.10468348179279173,
0.15496625071403922,0.10408324876466146,
0.1486806352862028,0.1001385216734454,
0.1470249912766273,0.09869653542228522,
0.1439090255170368,0.09296408523011751,
0.14353417498735452,0.09240257604587161,
0.14269708788329705,0.09028237905084022,
0.13698857467495398,0.08924371437092268,
0.13617364812183558,0.08776420451849028,
0.13587184621472848,0.08669596054751356,
0.13279663831609662,0.08621018573728752,
0.13066880146883394,0.08601040372212777,
0.12936062949972726,0.08294344090167201,
0.12703666194182345,0.07855200516280476,
0.12484470365519916,0.07676397133265157,
0.12180597007288323,0.07491111546935206,
0.12075899078202047,0.07461288349492085,
0.11787390310201111,0.07431303277644155,
0.11495620844236368,0.07253704493443998,
0.10943797634542479,0.06845614594141018,
0.10931141940491737,0.0682639075367419,
0.10820810114762942,0.06567421272476028,
0.10287876072179371,0.06538243264374893,
0.09521513449496541,0.06497793480252435,
0.08808568122214831,0.059042615313708184,
0.08631567181872199,0.05774344432558275,
0.0850538473768425,0.056723759197706516,
0.0844650012590197,0.05492535423485343,
0.07717707213456594,0.054175771567732886,
0.07595505434321528,0.05189084988950761,
0.07554296416538915,0.05006514238969378,
0.07336212723209243,0.04775558827700242,
0.07200102595126918,0.047026716422080624,
0.07028539009601656,0.045463649456091444,
0.06935319311597372,0.043566603967102206,
0.06853282147749588,0.043108846972983034,
0.06660871110956125,0.04252756369227697,
0.065684743275884,0.04240366768958133,
0.06322916905578234,0.041236563274837816,
0.06128140450559627,0.04083626857925573,
0.06045553586164149,0.040715815407961146,
0.06045073026157948,0.040279469917642884,
