FullyConnected,Local,Grid,Star,NCluster,
371.4457743540963,395.5211113382046,397.15126050403126,401.0793019776178,382.41176330660414,
48.97957783311954,202.53427647351413,64.55135485900169,93.52064056524497,67.8518394659695,
28.604621979820863,145.12329983902725,37.148830021490575,50.9244676955227,37.58797250934084,
21.668067193819997,116.2889903758924,30.272715792620392,34.36955003673016,27.41209764003732,
18.473663805770755,91.33606667639337,24.401053489722834,29.791126469951294,23.11830610270688,
17.313329271323934,75.1247617646969,21.601058535315634,26.378438466714137,19.965618483241624,
15.804420620712873,62.31593662955744,19.582271911362106,23.560324642566094,18.703821067763986,
14.367390602250765,55.849847029658235,18.7857904738033,21.84743088619243,17.360327428520257,
13.921299965020973,52.04652407181086,18.390371889015924,21.02936873312996,16.688366267327915,
13.397816455271235,47.559429063613315,16.674131546010134,19.585057913954447,14.997288694075255,
12.681985038793819,43.12581501501699,15.854564960086632,18.555858914092138,14.420214203251373,
12.222035376042564,40.873689347832446,15.348488823104766,17.592074521031755,13.647502076279112,
12.088353086608363,38.7212489507037,15.0004544921358,17.115899584507265,13.023816854930612,
11.808883977225662,37.86402102450517,14.58020580339679,16.301340549341965,12.621124749148645,
11.624937410687952,36.18971132977345,14.32148324764634,16.05944556339459,11.899422427011501,
11.45723985352961,34.70603638222217,13.558828521293917,15.395309488965388,11.66873560276993,
10.691630650973545,33.15427351513772,13.386380079079816,14.400317524755492,11.652614199088022,
10.643799903340987,32.31202897851453,13.3441014709159,13.7833270664668,11.446061307945406,
10.413484337944537,30.53569733973426,12.954189170549746,13.741465499854574,11.0954300597926,
10.101009096321606,29.274678912682408,12.536210912345082,13.391715882404908,10.867425426702534,
9.92299936359228,27.590651855228224,12.358894257204076,13.185847118540266,10.640608798666614,
9.758265118635283,26.342644691989502,11.730172870510364,12.903486564309155,10.505280005080222,
9.684424745016694,25.4773515192372,11.272719205255074,12.778389681868656,10.447656702502156,
9.561129380029456,24.478256870852192,11.194118089051464,12.323656123057505,10.437072060769216,
9.551500815459503,24.06471542081972,10.964320254409229,12.323656123057505,10.338876782336664,
9.375182052577886,23.3452265208042,10.890945433282923,12.178422490997578,10.187323910366995,
9.242341504069227,21.918288810401734,10.802285016891574,12.044636247763096,9.942363145380549,
9.099355928843439,21.013906492918984,10.199397587392506,11.566141735178242,9.45071386079704,
8.82170005833199,20.50079174414692,10.199397587392506,11.398043892051202,8.823434132771705,
8.491671627696812,20.37398085717809,10.042766432708367,11.376470613622368,8.469816548227053,
8.402522654038872,20.135166945242467,9.945349440432405,11.03833427436778,8.384442195153925,
8.323395857572574,19.887261409288236,9.945349440432405,10.937577614918103,8.384442195153925,
8.071781271225813,19.301926221080503,9.699375617684861,10.828536028004944,8.106299572672295,
7.928811619245452,18.26033690368223,9.490316034694661,10.828536028004944,7.962189147724675,
7.684984742585004,17.070484767754774,9.368823173809627,10.679856164895913,7.56128590397909,
7.651764729209049,16.71616945600278,9.322739030640973,10.499019771466328,7.442919766797842,
7.438047048054896,16.67301763335359,9.0974655610411,10.368037846450175,7.347899578907884,
7.284287189343477,16.65839102103337,9.0974655610411,10.172095803584225,7.227115208400066,
6.939262380659285,16.64938674959911,8.819459353993071,9.671257769506191,7.12577853629983,
6.804670076729588,16.546427227030396,8.77590407152294,9.527292940198679,6.951443999287714,
6.804670076729588,16.228164044063558,8.591051843945236,9.372886261892452,6.906056035052144,
6.679666702635575,15.651772077708516,8.582444433564463,9.297025360427645,6.821819338292314,
6.434564652887184,15.088867570821115,8.556876824383327,8.98185214545389,6.627890933782554,
6.3769134678236705,14.786451641261568,8.454868837285781,8.675499293350677,6.541337010228573,
6.1157304967450665,14.588711650689216,8.454868837285781,8.599533765916792,6.365951713017474,
6.060492948387775,14.214508115180978,8.393596343801411,8.48218948297558,6.1173057782024065,
6.044787471395193,13.739224780449069,8.322107797852487,8.261938016547205,6.058224600396632,
6.04215676516505,13.632180523769538,8.224570960191432,7.939878076355702,6.039993082706203,
5.9627225348500215,13.47000859707312,8.197123567756211,7.862595384464917,5.869951536084792,
5.945318565146195,13.32553534636901,8.14505801451231,7.554226326282388,5.7574515020000625,
5.893882095413104,13.018992071065462,8.11402052568212,7.554226326282388,5.74107591202218,
5.886814858650156,12.92134963147651,8.11402052568212,7.248669926247606,5.569350069553082,
5.743590849100199,12.699698176581212,7.989876627250584,7.21191706755298,5.524424973975438,
5.539964653476607,12.495963519971992,7.36214672183714,7.112937843524368,5.412308637713844,
5.3872213530359385,12.138222592647027,7.162159214473907,7.112937843524368,5.248132394723003,
5.273324420303953,12.034966068870228,7.119423123498126,7.112937843524368,5.026570963238528,
5.047220449150194,11.863987325980407,6.897790113396893,7.051666461611787,4.885666066763883,
5.0192618118036245,11.745191094650373,6.651035142798808,7.051666461611787,4.786804196287341,
4.700126578331116,11.490164026278801,6.540419378245598,7.051666461611787,4.689809994532927,
4.6122768526636175,11.35603602015537,6.537743732466688,6.981235291706795,4.521535548016867,
