Origin,Globe,
1700.593977046738,1935.0296743375338,
1204.604644944803,1364.4856343986821,
1074.9397440197988,1057.887518627283,
947.8026584902514,935.2638367831513,
836.7357118924236,809.1903766441142,
786.9920574472839,712.7936027170416,
745.9137065850027,632.1308660634954,
687.2938995186975,568.439547100584,
635.3580653854075,520.1776807570849,
603.3657452462685,449.9925271234167,
559.5660542116518,411.95953030033326,
525.3947564981675,367.0903911933799,
475.95134300917226,349.6139698805258,
439.89526009434934,331.42111596154916,
405.0469696407461,304.2757559678406,
373.72614738306817,287.7726933963494,
364.8004711127287,261.6014625373325,
355.4760875115942,245.1158723676252,
338.9064898257396,229.00049366802568,
319.44623112820267,212.2829284533298,
300.05701008931175,191.2571341896719,
285.4035264937969,166.65235265994554,
265.6246870942005,150.61774182322264,
252.66423303659116,129.10991943383686,
236.98434414326994,117.9857114621917,
226.0293779577299,109.8013779969789,
214.09364604330386,102.45863362275851,
202.6371289082721,95.72222096435807,
188.12716871091698,90.3334601751619,
171.58934784327218,86.56603860869579,
161.9569751971199,83.5034141288275,
154.8751495112006,78.63712010903116,
149.1289399512933,76.16800921094907,
140.49959004940263,72.04514386351418,
138.46359956272622,66.6671986771924,
134.76948600223923,61.03208133645423,
131.41185585946775,56.68419844081334,
124.73214938968292,52.02915985394572,
119.11836174230929,47.449015049977824,
110.86817355142372,44.48482756333977,
107.25423876908468,40.94574600646089,
102.62852977952834,39.05409362014023,
100.83822558705214,36.828086113096525,
96.73556622291451,35.30144015577505,
95.07160661197739,33.277757144512684,
93.12590540227134,32.55515476148914,
85.18991309371988,29.189575434085786,
79.00470210710566,27.189428313736084,
75.4795159034667,24.740416601712447,
71.95087733368031,21.583696316510043,
70.60319058937594,20.665561770017423,
67.0987120205561,19.899935819202145,
64.73848400490036,18.501162935037254,
62.32043256293562,17.377268898015803,
61.56946584528417,16.571070565483137,
57.6271978691389,15.245106685641208,
56.53364776921256,14.27676968107337,
54.32150656333592,13.52136315591758,
52.796069363501786,12.943952959652552,
50.945557836444365,11.980297333215914,
48.490680928000515,11.375415737661378,
46.895985835047455,10.629389200616849,
43.34803210869625,9.928269045106902,
42.90820538145655,9.460183746949575,
41.788869741563786,8.26801111928619,
40.382935032349934,7.968065045409916,
37.778711555083866,7.734053650103164,
37.23473532599463,6.98482516151362,
35.80798056099622,6.49497199662633,
35.103884945907716,6.340463060420002,
34.4035763482552,6.184233274464828,
32.024589957695774,6.0796487985081065,
30.029474219508344,5.900488163070134,
28.970757575016307,5.7900497616972855,
27.853817268945384,5.692095763769251,
27.467319465150744,5.645169672010224,
26.672576298782857,5.601787690293085,
24.83484943811932,5.495048183638401,
24.66200421475331,5.37215701172294,
24.261777277779938,5.283064904207991,
23.229280693523652,5.20367328149405,
21.793148343530024,5.030741839683075,
21.210036568214587,4.548884872047382,
20.818115629487668,4.258915142451706,
19.046996501272773,4.114530357572943,
17.753543709171925,3.7353401306242353,
17.581640514710518,3.4172695489213214,
17.039505514363558,3.2778737191276233,
16.343205489278457,2.9940203065958158,
15.519677240376103,2.8794877629939815,
14.982709848287111,2.6151486594057807,
14.490035571812326,2.5627056432816038,
13.870061905753376,2.4905367906103764,
12.726931178628366,2.373615356070374,
12.418180925309288,2.2517643166351515,
11.70335428430483,2.1182144908758738,
11.568341944610816,2.010544038730719,
11.134302931784589,1.9186324025700252,
10.880251301245075,1.782113141583996,
10.710013998098997,1.7107223231133741,
10.514244422651517,1.647604176582272,
10.086119913742047,1.4788766413571248,
9.581376957430058,1.3424052634558485,
9.081867150745916,1.2996063842990169,
8.880741313852877,1.2742042112182856,
8.670650844481711,1.2332113714127075,
8.379916052690954,1.2189271311494188,
7.864765023640171,1.1847083186345782,
7.193193667883168,1.0896661656501572,
7.066258694685021,1.0043210284946653,
6.639594191985023,0.9699888013924306,
6.588832240504343,0.9343229146995814,
6.5536142089394795,0.9193645048425051,
6.160602628175836,0.8844423734869674,
5.911610901762924,0.855145807223071,
5.698717941987559,0.8198636652361387,
5.552952620038324,0.8105808634882216,
5.3365041829883335,0.7940963816846796,
5.094417152818936,0.7895486881747394,
4.994199030766624,0.759571716302731,
4.803496802704223,0.7474381737382696,
4.532760760939536,0.7280796224936048,
4.411009835171536,0.7110858853306424,
4.323955845075148,0.7011252518064734,
4.178293400756093,0.686279234962938,
4.154811006833571,0.6683102340815043,
4.019949280625215,0.6434471524448033,
3.96540997786521,0.6327584546597624,
3.8153587116549166,0.6153744842978113,
3.7150007499561863,0.5923037191222916,
3.475743096782738,0.570916038263631,
3.37918214662817,0.5458770590509925,
3.2632433650298065,0.5030606761187388,
3.23269433548032,0.46367895745188487,
3.101111209258288,0.4112103621171804,
2.9918687784523432,0.39062314035068035,
2.942890098395961,0.37907174815834643,
2.695384834711689,0.3708677506246603,
2.6555073121537496,0.33168909474481134,
2.5443479522966994,0.32086917521505104,
2.515704508501097,0.3189162004119385,
2.454782668881877,0.31625875870959314,
2.4301147649269565,0.3136699687460111,
2.402977451504896,0.3061337886975272,
2.352967201730431,0.2732797564319246,
2.2987918168142882,0.2671101784607834,
2.2635668031695815,0.2399543031621391,
2.195028070767418,0.2373224294748962,
2.143881028721106,0.2330453448130496,
2.0323260230368527,0.22936013880849293,
1.9791235054874208,0.22895283734621805,
1.954748083953595,0.2226846243747781,
1.9155924122436452,0.21979344440092688,
1.8071648164243306,0.21607479903016147,
1.773567187529631,0.2140044217037514,
1.706761854625465,0.20892060507403767,
1.6901948638684778,0.19884136481470718,
1.5740624473456675,0.18921547827378135,
1.5578398743952524,0.18299708931569095,
1.5247161922958221,0.18057388144872696,
1.493713621773351,0.17762966330915964,
1.4700331306943375,0.17472410654682682,
1.4267991470271366,0.17233619922387994,
1.419070711881487,0.16906299666588215,
1.3138690424454584,0.16104051262644994,
1.272063546248103,0.1473002028421358,
1.2313040240539634,0.14324192950358663,
1.1978801979264668,0.1405376487222992,
1.1420766014226789,0.10515759555306402,
1.1308609068488529,0.10338710770690743,
1.1118282452238148,0.10095997436779568,
1.0731403462337459,0.09970087830221559,
1.0415762691375865,0.0976767931973327,
1.0324711470736734,0.09125271015462398,
0.9789167717533462,0.08970672178723786,
0.9687592478180281,0.08664868420061754,
0.9413365614532857,0.07723350132984377,
0.9302106422078332,0.061730234660331854,
0.9159127782904329,0.060253184149856226,
0.902073770443704,0.0595523263683965,
0.8651901686924109,0.05889990496449453,
0.799904257567622,0.056903352209125145,
0.7914335425342539,0.05317288049311413,
0.7793594092097915,0.05222458414075527,
0.7657518333622765,0.05120580519510488,
0.7644109751451797,0.05091857411883009,
0.7557383741129482,0.04895185220476505,
0.7447140932714661,0.04756260195520445,
0.7191996871699736,0.04690455888433356,
0.6984863307495051,0.045683410052081465,
0.6829604485663819,0.044600074999191754,
0.6766103435887485,0.04182917428551033,
0.6661503141100158,0.03954826456844195,
0.6643123022856484,0.03927182376925416,
0.6392463872532053,0.03894843617774965,
0.6287626432896122,0.038827965749059265,
0.6186377367990539,0.03793105138943729,
0.613972999101172,0.03610918486361388,
0.6031229083345255,0.0353053006476762,
0.5626191376219009,0.035101585287555935,
0.5474530159160494,0.033881786773456976,
0.5252504811135803,0.033668643256039014,
0.5117453042656772,0.032864018513746644,
0.5106560155764678,0.032301196624685925,
0.5000737327353248,0.031001023355381227,
0.4915385925822767,0.030826816781050086,
0.4771178891172799,0.030637981234342766,
0.47119479417935906,0.028552704807857078,
0.46476015460777853,0.027672401576241953,
0.45344045591226045,0.02735576237175571,
0.44878685881001856,0.02707431540715762,
0.43077869998308205,0.026813285683775608,
0.4226567155862541,0.025929955063790575,
0.4138581089110553,0.025055067991699615,
0.40158891427012355,0.024229931684762604,
0.3949790615803603,0.023843200071162397,
0.394715427220549,0.023579584225651953,
0.3823303743143334,0.022339278412422305,
0.37577493454360145,0.022168389132713563,
0.36356064881814626,0.021917668103836985,
0.3591966378121986,0.021521776699568916,
0.3486855364964799,0.0212324528834215,
0.3443053436202198,0.020565869615256572,
0.3428280134995699,0.020034677606936314,
0.3323895897679563,0.01976152491790324,
0.32296583787712996,0.01927143644138781,
0.3122081021050599,0.018981136240108346,
0.3081018455451043,0.018898318678079166,
0.29896815507573066,0.018486953060218945,
0.29266464136857934,0.01794832862657701,
0.2865695141629953,0.015917541289145267,
0.2833243042558873,0.015636740378828444,
0.27626450073186154,0.015405904050359801,
0.26733031677468344,0.014862869158850803,
0.26294048879206544,0.014368871100034675,
0.23778833254838247,0.014042653060335614,
0.23065313140763105,0.013131623439615906,
0.2116407746200119,0.013030229433567162,
0.20002075409639525,0.012721086490556486,
0.19609170418606256,0.01263049984864901,
0.19518804132144357,0.01137343842282384,
0.19177903747241737,0.009701898885450231,
0.1901010198629063,0.009535513997954926,
0.1843922817154237,0.008868532012157631,
0.18194289337286793,0.008783968994131326,
0.1728401023332297,0.008689281344770134,
0.17037063233850366,0.008259434375876736,
0.1656644393963233,0.007932376444499062,
0.16367077949777983,0.007734483025454414,
