FullyConnected,Local,Grid,Star,NCluster,
8510.661357288438,8873.512459664767,8314.23282599183,9525.309220349696,8363.541469821745,
901.1569177070118,5177.796922995373,1437.775305720735,1756.202330794055,1457.5563037876705,
540.2935309801219,3946.2841600235615,808.646153630651,875.4168747587217,661.8639260312066,
432.5714910260743,3229.93446461314,626.753158963138,717.5644319512617,488.92072793508885,
379.9104919092897,2308.4970547401495,510.80280827165484,614.0599862440566,420.19367837444054,
357.91473369076897,1849.5221852748793,437.0852902203241,502.8103750760442,362.3773319192044,
320.89642706712027,1591.2639715071414,405.6465635713409,458.80138698736505,361.2888389006977,
305.71277155581697,1399.1148054016126,374.9092949067838,443.45504678006694,320.425330102829,
279.4986569318958,1283.2358453001868,346.2379840599058,389.5730031055752,302.3403201532991,
267.38200866339986,1181.588551698191,320.35297075298723,375.04606190378416,285.2213846993707,
261.6640654073171,1147.9335325537875,305.8622932673974,339.67637391320153,263.12752582276056,
253.36515899554948,1051.6776558514116,280.0944863718247,327.79749687869145,250.215248169845,
235.62933046042227,995.3059580206358,275.41634085786757,322.6867528981454,242.05025337528593,
219.12967187888137,928.0056269206332,268.00835909741807,315.8623673963813,237.60894476172587,
210.78474120417545,867.7009998701316,256.42741453688103,308.9402565870738,224.7584037122591,
194.28794895661878,822.5062990986954,252.22582933180666,293.2456099764546,211.95837691468302,
185.29428744613494,755.1190616695608,249.07663451123653,289.5902893485769,199.16483928222902,
179.35870836410763,727.0484064877096,240.12540063970667,287.67582141800807,191.64609880263876,
176.75793228850873,691.4092132707896,229.41792249131998,274.6133399491317,184.19117895150424,
169.7055212622211,655.3697865679103,226.5578622582546,261.44990182157943,173.28194187835578,
166.1163199843582,618.4352779027892,222.24245420263068,254.32223324856164,172.8415174865647,
166.11503632857017,610.5816012198903,219.59713367007691,242.12903954160294,162.06951171842653,
164.77080119055645,589.579429755111,215.10426158499826,239.35438287001412,151.52690198183515,
160.03699611298364,577.6697215075634,209.52594676832027,237.29152900832943,150.08572875415615,
159.63471967755245,572.2176994930679,205.2734583711396,237.13461485139743,144.74439577432443,
156.21131881643157,547.5114462206968,205.2734583711396,231.73863367193783,142.79949143191286,
150.47609210764057,529.5938826435059,202.8189580741003,226.65342220288161,141.35237072656471,
142.52837244813333,509.0083551185233,202.8189580741003,221.34362003650574,136.048846052012,
141.93001879270662,483.524071953554,202.7649261796287,220.05919346023518,134.49158380530523,
140.02614536635423,469.99513419321715,194.8195210156686,219.30728142863907,133.02664169149895,
139.9628137264116,458.04666261546197,194.8195210156686,216.73031399312822,128.8264577349199,
138.85478883716527,444.2729990414427,192.51423020725733,216.21541476489153,128.8264577349199,
137.33409468210272,425.6586634910225,183.27160998519096,210.48744431036738,126.83665885257135,
132.16624678816655,411.27497178948914,180.7416520926047,207.4078773201559,116.17800568313886,
126.13878940529862,392.10043785518155,179.55570637499412,201.7908039881281,115.11065618593395,
121.76773245469222,367.8557665748669,174.12188747601547,201.49233841446858,114.08762250082911,
116.8246119713825,361.0171797024872,173.82762586458952,192.07835207418304,110.65290413236531,
116.29020915093332,353.3738351453819,169.70351253927305,191.16232425335474,109.00171160986537,
114.6333768521426,338.11446007381784,163.41930672902703,185.4862529390903,103.15346630965465,
114.6333768521426,332.13835669395866,161.5745085166526,182.37850959015245,99.23678622620996,
111.33634986674907,322.13332912988625,158.68382839537628,182.29587057070776,96.0014684279802,
109.3831796165477,313.39845962083484,151.5676876082907,179.49650921679034,93.43253339454539,
106.94996817019629,303.3246245563444,151.04701715740572,175.68310098694957,90.66187380662609,
106.62325509337343,301.8877414388141,149.58899253985695,172.73118046325348,90.55909111527473,
104.66890385305786,295.38783047469184,148.23500098996425,169.01232775906254,88.43529040328893,
103.21875297787084,290.68269797217437,148.23500098996425,164.40136012759015,85.95531765559821,
101.75847137302914,276.829970628357,146.3001915172826,163.8254926915696,84.06321102638348,
100.4873423226349,271.6903347318697,144.55248031660918,163.52788041807597,82.68826922394898,
96.62319055907548,266.76181441423046,140.56723237160531,159.70780035321633,80.79156061935299,
95.69573497009101,265.2993595430691,139.5006756678532,157.92192641270478,80.55380515628248,
94.76787698072039,263.67458824845056,138.17393302842206,155.524173102602,78.75822066975921,
94.29563276755263,259.83389093739953,134.4273860512341,154.63260841672417,77.06369095762763,
94.07868179349677,255.48376420244085,129.65925617804382,149.3922750886909,74.38812537560028,
92.26744276578589,250.44953293530583,128.7633800842674,149.02421599418696,71.63871339941137,
89.25161631264355,247.48806365126524,124.95838080890243,148.75600294458062,70.9999928220098,
88.28064175961866,239.53942174949083,121.66974846408702,146.35812447287137,69.09423932744086,
88.28064175961866,233.30270708828408,118.90153441689368,145.17765819158464,67.07892568094081,
84.04287038659524,229.8588476980988,114.99220322070843,145.01183622485254,66.11126264850971,
80.17502424231682,226.22984648388018,113.92206802731758,143.37891365262678,62.833793605733,
73.75481648057507,217.13460357046367,112.75269687919604,139.9889976039152,62.833793605733,
72.41836115068912,216.80717979218852,110.69711459281956,138.29646222511036,60.04044029193933,
71.14271551908654,214.22630766492048,107.33504774524653,133.34087839474415,59.661590807371155,
69.66847135735242,211.8566960111287,106.07237228242988,131.71047257018822,59.08499493166282,
69.12696155292292,210.58217131607327,102.15418352692332,130.1034693811002,56.07689959286004,
66.12897557883696,208.16422649243907,98.9650712999821,127.36491630716066,55.93320438362236,
63.59776393480834,207.20946166017401,98.12511519253927,124.71006799262096,54.66768993400884,
60.21499447029695,203.53242578454655,98.12511519253927,123.20963408493033,53.601603103885104,
55.2669724206889,199.10348134812,97.19012487308764,118.64943908104047,52.926427378344144,
55.06633673343142,197.3602664600451,96.00048114579741,118.48956222392718,51.234639838937696,
53.975208149141025,196.46834982297224,92.60639160445766,117.63438819894155,49.71898096908016,
53.1920892863195,195.2156926233238,90.367691015638,115.44022098967484,48.19508923468292,
52.608124252988404,193.06623305417472,86.68471506329709,114.08354571576106,46.895882452929115,
50.50751184613435,190.78999339325853,83.54570674189593,106.69315868854322,44.636449093316635,
48.599763343319644,188.55102430660853,83.11796082519786,103.80424791240588,43.289924631075884,
44.761957959022915,184.62324076734953,81.7981123648514,103.426302390448,41.780918187541104,
43.733880315541136,183.75054716629577,79.87408539739182,98.37493210805111,41.4319148837401,
42.18229995081424,183.68676679058848,78.94851122848293,97.022692419082,40.63180791524626,
38.832364699945074,182.34133406302118,78.40030480636351,93.44045927530597,38.802557606259214,
37.1734140990409,182.20470152889592,78.40030480636351,90.85958524338798,36.70867293295815,
36.16738589905486,181.53459102832468,78.30712544448703,89.14672969617025,34.935904477326936,
34.04224025987347,180.32691773538792,77.87440525129705,89.14672969617025,33.19122230068108,
33.05773404156253,178.56412227419335,73.05304838889535,88.6000902887266,31.66509219755434,
31.751678055433953,176.8628033419411,68.8947585534191,86.04440591121288,29.502089797626798,
31.228668527972374,176.1619278862852,65.77454583101708,84.29394524967392,27.672024263352508,
29.07261449947758,175.91048080206755,63.644555808678895,79.62826649728825,26.567102640834772,
28.587088294920804,175.8677475785839,63.54525344353729,78.09541227366095,25.941320497035132,
27.35210062300053,175.23710061047117,63.276168028872775,76.3909406869596,24.531424406885947,
26.376283094997707,175.23223256691833,57.34940562419369,72.73038422384121,23.577746502342215,
25.65641555786182,175.18787455001564,55.50403348357848,72.39318971920989,23.329012324295345,
23.89319292210026,175.02156381091245,54.44742843575044,68.00090149458495,22.82712872787379,
23.194780838365205,174.6006106408466,54.44742843575044,66.15764404345799,22.784362831020527,
22.627541354201277,174.48780197866392,54.44742843575044,66.11999023341603,22.458095596113814,
21.207208250921546,173.78006931993107,53.69760583621808,66.0952459969268,21.141922781582657,
19.652156268863752,173.35727266317582,53.391253995688615,64.36876268394988,19.020671392613586,
19.165958668610294,172.82046755831095,52.533115119010596,60.89037759019477,18.881330675681546,
18.642741208126846,172.64764015286897,52.15847256137407,57.97038152600477,18.11605658208912,
18.494336514822123,172.41621055693068,48.888651591635444,57.78645640404605,17.493658906513573,
18.172182368903076,171.17897929487125,45.67563098141434,56.54220161059114,16.695022367460357,
17.57712625941306,169.58912802430896,45.67563098141434,54.85672200144142,16.161778905414373,
16.44815732756011,169.53775487346368,45.238457611045106,54.44112924375043,15.882973962833997,
15.769751196989635,169.38191635325848,45.238457611045106,54.06038773889312,15.17391032046291,
15.23176389043088,169.2620354454212,44.23748388712298,53.76805606567791,14.467706401660852,
15.117143631544128,169.20602446604536,43.62947400709488,51.514994986100675,13.820664348420841,
14.736918775851494,168.9777205345343,39.20355503615682,50.39237133793922,13.637554313580742,
14.437134691698784,168.92888695086359,39.20355503615682,49.526631425392324,13.080869750427981,
13.655096949676167,168.92235856161543,36.99795537479544,48.75164498375255,12.207063928682885,
13.0130784636333,168.84362947902207,35.38262547536094,48.039832117628684,11.636168999230733,
12.862785186861474,168.8285083358957,34.46410146089004,46.498054087536275,11.355062323290372,
12.368509955715147,167.03133287877245,33.5199066313959,45.109461563609074,10.968480202132104,
12.032412680901945,166.96160665851204,33.07497760179493,44.51689623302712,10.697953114884005,
11.009073535967225,166.8097257703799,32.19004481480959,43.65485475670134,10.560455916689458,
9.777249309431674,166.79532309751096,30.808580869642977,43.41996650707543,10.139892563725027,
9.190469904569223,166.71988974040005,30.490517538229565,40.85680662773979,9.76365502576311,
8.816541847188303,166.6463421001612,29.290658877142953,39.99279433294467,9.381761277360756,
8.407462060739194,166.63366919877282,28.594027682560043,39.314085779320365,8.892496475934623,
8.094630305671185,166.53655012659556,28.419761136653847,38.571573551417295,8.473270499075086,
7.951182591112268,166.53620014396753,25.971511018541694,38.14155142691574,7.978538899132468,
7.639659274456718,166.53189451619448,24.93425628513008,38.107984720660596,7.469020847006619,
7.347688661635128,166.5155142273892,24.11586039328046,37.19860184389264,7.351936501350111,
6.930423907925326,166.5155136527942,22.872260307705368,36.24305751001786,7.312000429145729,
6.370503886275894,166.51465696390596,20.781585721051787,36.03620344490879,6.972688073899779,
6.1261780325223105,166.51104962772436,19.033448494350814,33.79803986344739,6.214326849428774,
5.569832636009679,166.5033977742467,18.089560019091106,32.97342124291501,5.86062543611918,
5.2270851912163945,166.5023296663268,17.697279041076495,32.22404842933208,5.488234875122853,
5.0424296949190826,166.50210741343693,17.589450702446925,31.477744787074503,5.41739905159883,
4.393197690947813,166.50178801330574,16.87740361552378,30.369731669546706,5.090042736438663,
3.943868912000098,166.50171648622612,16.663186832035912,27.2138731345396,4.721762361732402,
3.510487635772976,166.50169109468962,16.198697946845837,26.1326388885263,4.633580090383832,
3.3656829062609064,166.50168219614488,15.579040032304825,24.97624822728646,4.3558770056982,
3.132907945057751,166.50168161880904,15.148109189465492,23.167702173563843,3.9643457367231147,
2.910602636905104,166.50168158399902,14.517023215827386,22.1309720660028,3.7780889688512262,
2.8110817939700463,166.50155340193805,13.852077565182462,21.45150916005675,3.5075011004157233,
2.7002941103755873,166.50115073728452,13.578573402351177,20.06499801637307,3.21947333733694,
2.4547884891293075,166.5008062759422,13.080141848060514,19.514009029102954,3.1530990357372435,
2.367347176722605,166.500462415568,13.048328372388877,18.98905674371844,3.024424733368354,
2.2372064609349835,166.49998288580022,12.43206866648298,18.308389563812632,2.8304915734597396,
2.1291515253585866,166.4998745787178,12.27818223737174,17.844954450072052,2.62691174195085,
1.891288983322291,166.49986392886848,12.073620330091266,16.810433450717657,2.314992503251973,
1.6486842872994123,166.4998601905982,10.96069418657172,16.42145711800374,2.168115213196534,
1.5800838044917944,166.49985900121183,9.846886284937376,15.078733060568364,2.062454763317875,
1.2786252230463642,166.4998589241848,9.486188072150762,14.868566534794969,1.8537872636479524,
1.1767484330082718,166.4998589192285,9.076501110094856,14.817362715067485,1.6735411008390269,
1.128023998421414,166.49985886684965,8.527968808221972,13.972308541369362,1.4963458791861712,
1.0611915983175602,166.49985886674412,8.378362813609888,13.67439410670236,1.319678633376299,
0.9569211125256468,166.49985884703736,7.6245877303605445,12.909646950306014,1.1273914234587779,
0.8479749798315362,166.49985884703725,7.59074977931997,12.29855611941912,1.0602525355581196,
0.7854582654126088,166.49985884703725,7.450494671249279,11.356114137256972,0.9153519792849051,
0.7214014384884777,166.49985412949795,7.019150829632726,10.589778765397979,0.8592190373684417,
0.6388339801686203,166.49985412924534,6.886854238802757,10.57827131734479,0.8062311935763489,
0.5997215591643774,166.49983798158365,6.662750864622835,9.95755907659725,0.7312517786925098,
0.5341294528472378,166.49983555760633,6.126008645868097,9.806916631584908,0.6552905996336331,
0.4896599176957143,166.4998354969848,5.653911031464745,9.14335930852045,0.6047449039050238,
0.47163024156652766,166.4998354952614,5.380443931369816,9.01691920627179,0.5200446559503994,
0.4409938152915656,166.49983549516253,5.028726753325298,8.504372290441827,0.4751040280106359,
0.41081114553915754,166.49983549515767,4.805404998260253,7.74721048592128,0.42090665478376266,
0.37363355590080966,166.49983549515738,4.558861308826121,7.004509931988349,0.3982684384210773,
0.3614700190686647,166.4998354951546,4.294363348177918,6.253973126338733,0.3682658703334456,
0.3242504736612331,166.4998354942894,4.172914576097835,5.99179830031154,0.337759155878021,
0.2856836349474027,166.4998354942894,3.9433554211176634,5.3724685280216375,0.29839437880239983,
0.24952939025710968,166.4998354942548,3.579857959923421,5.126599422975903,0.26713708140751563,
0.21007096598627065,166.4998354942548,3.2796112691704336,4.7351109459842124,0.23727682807611408,
0.18523337404267307,166.49983549425448,3.2246321080991067,4.407468611378142,0.20366021223881306,
0.1736788302832505,166.49983549425448,2.924561231102514,4.1363273875949575,0.1880842282987013,
0.155828245748817,166.49983549425437,2.7298851633645937,3.893767270230795,0.1626703119765008,
0.13667676161495432,166.49983549425434,2.4882027613630453,3.7127085528726664,0.15197704514199406,
0.12003260635671612,166.4998354942543,2.3941117792460065,3.5479183772512766,0.13909241339457729,
0.11014042235467776,166.4998354942543,2.1482834039248715,3.3932253812323467,0.12868473211505588,
0.10086722912941529,166.4998354942543,2.028968286333407,3.2490014829605034,0.11107486299415197,
0.09539608110511982,166.49983549425397,1.8251459002149042,3.1789660964414654,0.09411570364191986,
0.09102876976177253,166.49983549425397,1.7736760438224055,3.0139728528992213,0.0865771062586317,
0.07370068144340693,166.4998354942539,1.6704569662575335,2.6855227601183533,0.07633032522856545,
0.06695382045175381,166.4998354942539,1.5744713421789762,2.6526823219830193,0.06591088437519356,
0.061972338333480446,166.49983549402506,1.4905683105687344,2.3216119012410883,0.05886045259545971,
0.054630514117884506,166.49983549402506,1.2903961420372705,2.2560389146948747,0.05627780645123141,
0.039947879340984406,166.49983549402506,1.2258507986393439,2.1516752727545185,0.053025897899375646,
0.03518364445778662,166.49983549402114,1.1329897098312314,2.097178681330656,0.0495285254487323,
0.0317408873044213,166.49983549402108,1.0414974873863827,1.976963089610251,0.04445057777000754,
0.02822958444530025,166.49983549402108,0.8839215671420054,1.7964776052535592,0.03569711931646581,
0.022419764047481052,166.49983549402108,0.7973593061282686,1.6992718057416318,0.03296763157616326,
0.016463053036479533,166.49983549402108,0.759282468733208,1.6086851199298153,0.0261574578743888,
0.012855345294876136,166.49983549402108,0.7018448152879844,1.424682636707175,0.0228351287050839,
0.01111758444260391,166.49983549402108,0.6155069595279574,1.3610091375433062,0.020086279987827315,
0.009444534652205539,166.49983549402108,0.5820456634482984,1.2962706542469675,0.01756472360337365,
0.008979140234857045,166.49983549402108,0.4955390168309549,1.271504450707065,0.014830032754010604,
0.007841965405706789,166.49983549402108,0.47450454923834606,1.0963622040544954,0.012598428900007622,
0.006645535958122125,166.49983549402108,0.4186106041051633,0.9208012117250808,0.011076548341065693,
0.004947544814866394,166.49983549402108,0.38061272612938,0.8250211086288423,0.009892949805198921,
0.0036693161901901303,166.49983549402108,0.32659036395290186,0.7527172708586565,0.008850732983220717,
0.0027249156588027615,166.49983549402108,0.2929000415932968,0.6351317168014525,0.007526811344005156,
0.002107840956352738,166.49983549402108,0.26625263129373816,0.5562643675821218,0.00628289460315137,
0.0016798612001969959,166.49983549402108,0.24324760606507173,0.5243040086954894,0.005106729224161917,
0.0014977981817363194,166.49983549402108,0.2267348522024946,0.48479380979925274,0.004358513862760483,
0.0012399724378522859,166.49983549402108,0.19874510128884287,0.43184624978981534,0.003904917180743558,
0.0010533637729007474,166.49983549402108,0.18216733639753,0.3840711213285034,0.00347249624840541,
8.017291340149856E-4,166.49983549402108,0.15553390789647226,0.3513363676875564,0.00277970521963081,
6.581732580206824E-4,166.49983549402108,0.13897092763685231,0.30582315289082407,0.0024056262429188744,
5.238691866075618E-4,166.49983549402108,0.12550861980333183,0.2740636602694302,0.00201725250937438,
4.2293123820982516E-4,166.49983549402108,0.11361573828437435,0.23316542855395103,0.0016793867162257258,
2.630996678323247E-4,166.49983549402108,0.09354889076854556,0.20285835277931377,0.0013518445647527381,
2.1071081387032955E-4,166.49983549402108,0.08015710956794035,0.18201780055189723,0.0011911389994661218,
1.7892892018047678E-4,166.49983549402108,0.06952194038285116,0.13742911964767046,0.001040283642934701,
1.586595663682831E-4,166.49983549402108,0.05476311551468829,0.12183680565716302,8.581879147545035E-4,
1.1183864533119681E-4,166.49983549402108,0.04700925972497154,0.10661030665874675,6.894938101195895E-4,
7.929256384302358E-5,166.49983549402108,0.04241255464313414,0.08721604189523045,5.634996578886002E-4,
5.9323425827358497E-5,166.49983549402108,0.037863211666743266,0.07544044175063562,4.7951609613039166E-4,
5.2982785047295415E-5,166.49983549402108,0.03301394501455688,0.06709707065498534,4.078883514048067E-4,
3.374943872926555E-5,166.49983549402108,0.029077539437156193,0.05920423757225738,3.7234399027033163E-4,
2.6951432272464216E-5,166.49983549402108,0.025900879161492127,0.0527969162496936,3.2119227144082726E-4,
2.0583440807080524E-5,166.49983549402108,0.023745374551733662,0.04361358323547777,1.953000048227684E-4,
1.8292802708004955E-5,166.49983549402108,0.020912570430933315,0.04001068607642269,1.71630157802027E-4,
1.3623614565392137E-5,166.49983549402108,0.018353739006979865,0.03564154122357192,1.4325637198261775E-4,
8.45419776899766E-6,166.49983549402108,0.01609610137358791,0.02783763797878436,1.0325163156592893E-4,
6.729938653398632E-6,166.49983549402108,0.013439965346051165,0.025154531824945328,8.278976416038938E-5,
4.657361063464056E-6,166.49983549402108,0.010874314944288309,0.023028167463566753,6.935331881345452E-5,
3.4178019657444877E-6,166.49983549402108,0.008856225753657321,0.020623359598403838,5.8027468448737895E-5,
2.506047998703525E-6,166.49983549402108,0.007908466224815412,0.0176690265368323,4.541974423955536E-5,
1.9881432592528516E-6,166.49983549402108,0.00714683639730654,0.014063041007926498,4.0101850604351E-5,
1.4767692502569365E-6,166.49983549402108,0.006272711320322381,0.011114897639020101,2.846589986638897E-5,
1.1080517555600519E-6,166.49983549402108,0.005272931771898357,0.009816028814092917,2.0707319708075243E-5,
8.306689601331543E-7,166.49983549402108,0.004636244247818885,0.008616105383014655,1.4254906473005906E-5,
5.83701774047909E-7,166.49983549402108,0.003783021389356159,0.0076643027390176964,1.2789030805438996E-5,
4.401629274035914E-7,166.49983549402108,0.0030570113476278745,0.007078672526614264,9.751737721672003E-6,
3.6513446502466304E-7,166.49983549402108,0.002601251898397571,0.006695207286918379,6.857606752445809E-6,
1.9518222330567174E-7,166.49983549402108,0.0021664718922678977,0.005833768372052443,5.67974819388788E-6,
1.5139288971059447E-7,166.49983549402108,0.0018567652205609116,0.004653706645662383,5.000207798102315E-6,
1.1946353029255552E-7,166.49983549402108,0.0016168445778293626,0.004433187677948023,4.052953085549981E-6,
7.217830601240952E-8,166.49983549402108,0.00134544077797633,0.0023032810663773775,3.0251061806877984E-6,
4.1791287925486345E-8,166.49983549402108,0.0011344858718928498,0.0014846877473695824,1.958813085338446E-6,
2.5774441402610865E-8,166.49983549402108,8.894579563013367E-4,0.0013848622972915403,1.0934411415797295E-6,
1.7126505101943836E-8,166.49983549402108,6.874479621873662E-4,9.66643917793507E-4,7.44536274305416E-7,
1.0868943959548681E-8,166.49983549402108,5.741681122890073E-4,8.0667422093157E-4,6.117937739261285E-7,
7.569738067615265E-9,166.49983549402108,4.894927523228775E-4,7.002357413098744E-4,4.800987877234827E-7,
4.573449453592075E-9,166.49983549402108,4.087765379998806E-4,4.688997834024056E-4,3.2891961538221355E-7,
3.0508905107237694E-9,166.49983549402108,3.509803741914521E-4,3.574154914425665E-4,2.5460750484330666E-7,
1.9466268287538537E-9,166.49983549402108,2.986638163861323E-4,2.901453819873907E-4,1.8379448161125276E-7,
1.1939104717493206E-9,166.49983549402108,2.444532530992718E-4,2.038895198193409E-4,1.3160955649374422E-7,
8.550545071309503E-10,166.49983549402108,1.827164008838227E-4,1.747509358526921E-4,1.0549878853689374E-7,
6.363387780358025E-10,166.49983549402108,1.55774754997081E-4,1.5544672321722065E-4,8.540849349007258E-8,
4.883181427674307E-10,166.49983549402108,1.1701471168474704E-4,1.222286178738846E-4,4.695136097081577E-8,
3.0651333838658975E-10,166.49983549402108,9.085406582943322E-5,1.0482829382054349E-4,3.5669921160299045E-8,
2.416341404876108E-10,166.49983549402108,8.076569635015892E-5,9.446382885101078E-5,2.5576702238425295E-8,
1.5724751321894714E-10,166.49983549402108,6.600091568156282E-5,8.59010523759349E-5,1.9745109941070093E-8,
1.0795683196292613E-10,166.49983549402108,5.53954305845672E-5,8.060264967813112E-5,1.2145059885172888E-8,
6.245798796723282E-11,166.49983549402108,4.172891920550463E-5,7.531977662164296E-5,8.798319013579051E-9,
3.420968529564437E-11,166.49983549402108,3.43350603940845E-5,7.054608301575318E-5,5.182992786297571E-9,
1.998047113813324E-11,166.49983549402108,2.79019489602765E-5,6.892363418907105E-5,3.5748674529677537E-9,
1.2008972892277977E-11,166.49983549402108,2.4794375287899766E-5,6.729804200608141E-5,2.5589156093390303E-9,
7.548254665041604E-12,166.49983549402108,2.196073814393632E-5,6.550091293236392E-5,1.7739497299508343E-9,
4.940781756452019E-12,166.49983549402108,1.7008146916444593E-5,6.285683122929827E-5,1.3819050863286404E-9,
2.806531417795467E-12,166.49983549402108,1.5147342477434276E-5,6.222929392326378E-5,8.991899964413377E-10,
1.5834233245016223E-12,166.49983549402108,1.0659798155120232E-5,3.8111167731363224E-5,5.87176183029345E-10,
1.0726475185130431E-12,166.49983549402108,8.678643226758334E-6,3.710902571401819E-5,3.5553508527032146E-10,
6.67788744910166E-13,166.49983549402108,5.525648949638957E-6,3.162978706451835E-5,2.6098215104002827E-10,
3.7613420732335064E-13,166.49983549402108,4.294953069627103E-6,1.9141427104381947E-5,1.548276759883989E-10,
